"","V1","V2","V3"
"1",0.352423043677901,0.157984504971582,0.73831516277201
"2",0.0174155932554796,0.0383322512106539,0.953472731749581
"3",0.0457851390659351,0.0661330538551133,0.918883330960383
"4",0.188813928657685,0.0996746320085884,0.861883908089463
"5",0.176356382754686,0.10346427944722,0.854810502951871
"6",0.162812443280043,0.085199356382546,0.879293141350999
"7",0.0569129652823258,0.0862231950068774,0.893277198666628
"8",0.11970393567495,0.0989411111228689,0.866246479411401
"9",0.140540774128974,0.0969646179089506,0.879427358557244
"10",0.294526334591912,0.105734663502457,0.852593733616264
"11",0.0696475029071178,0.0670978253310725,0.919915041544888
"12",0.10920960244039,0.0925319952876127,0.892265067477723
"13",0.18368851236326,0.116047641729151,0.862905514623391
"14",0.152195151038243,0.0571192037854829,0.924288740198671
"15",0.346222189338579,0.0870018124977301,0.870027792933816
"16",0.187249063828849,0.0927877264390115,0.877217926867915
"17",0.108274321650045,0.0693066289773167,0.912516422997451
"18",0.656673003185503,0.138338682078145,0.805437251663278
"19",0.11137823521679,0.122269812135213,0.864908412689378
"20",0.134523560928016,0.0963843848636613,0.883799360830184
"21",0.115534239542399,0.0739339893610915,0.908112301435909
"22",0.180639238777737,0.0765786939632687,0.903132813101696
"23",0.0652998025173128,0.0653440902393378,0.929751688490844
"24",0.185862715598972,0.0665958485193021,0.906073368320207
"25",0.0632785284018895,0.048714081585789,0.943769373761019
"26",0.0547933657704105,0.0653556206679518,0.921820843270975
"27",0.112808818577059,0.0445726718981689,0.936622757115085
"28",0.0795488609686581,0.0634860710299247,0.921173016417696
"29",0.0757909876406914,0.0884296383907639,0.896479381647603
"30",0.118057347603015,0.0506422824063238,0.936100009217289
"31",0.104461918575267,0.0436971306836649,0.944511725275581
"32",0.0276037365086087,0.0677680420817682,0.92662228926568
"33",0.0734200436670936,0.0690127816772337,0.91645807767367
"34",0.0686347032904008,0.0550948521606307,0.934519994756515
"35",0.0471504276501336,0.0867615907644329,0.906909205174115
"36",0.202021972102366,0.107640339190776,0.875336728206574
"37",0.053326277744131,0.0872537564823427,0.898771221209195
"38",0.140255619788525,0.0923454532503689,0.885581330976859
"39",0.124405585237347,0.104072309488625,0.88907766641184
"40",0.0896044619229542,0.0871836925733755,0.901667763213
"41",0.0551127803205857,0.0603051157894281,0.927156341185446
"42",0.0646264478748036,0.0697781688101425,0.915120681251402
"43",0.100968812654115,0.0746785546886177,0.909865262652792
"44",0.0837549154167967,0.0774234267551511,0.910131074060677
"45",0.22913555919658,0.104196792838569,0.834288133445569
"46",0.243032076624881,0.0899827459063696,0.870292219798722
"47",0.0478377524343417,0.0278819726711198,0.9647998985769
"48",0.152913499546994,0.111919784808238,0.869111105889938
"49",0.128579703176618,0.0792841397935198,0.896610793741735
"50",0.272251555216772,0.104801343506462,0.847787151276005
"51",0.0946565874209907,0.111283389136665,0.862100039473333
"52",0.0595141901730067,0.0678955982847086,0.920285472852856
"53",0.0330521981169275,0.0851629576008998,0.907790053058543
"54",0.269597156114865,0.104636086128871,0.841285387441514
"55",0.202331791179611,0.0899152936136897,0.889813375626311
"56",0.0529774801987028,0.0895432715433355,0.904376841855396
"57",0.0788685798671709,0.0859695718182166,0.908379483035824
"58",0.210300795263178,0.114040155447481,0.863999415620781
"59",0.0415706068431032,0.0823036797142371,0.914059608641207
"60",0.0971696151830443,0.0784023822387568,0.89946234936469
"61",0.0904038232562198,0.0851139592649179,0.897501238639049
"62",0.0604510964361695,0.0840561985864825,0.897827810242569
"63",0.0396976114309795,0.0790921012982046,0.917770790241156
"64",0.0900357601953043,0.0520856686607415,0.936313612513901
"65",0.0764130108875911,0.0708925858904864,0.919883795591386
"66",0.0761870251375249,0.0756961502853078,0.914856619924257
"67",0.35509263847951,0.123294281294776,0.833353862931442
"68",0.111256707468494,0.0715380172403488,0.908443104715293
"69",0.112318559971786,0.0848753700690118,0.893510002814407
"70",0.263217961350807,0.123266565438859,0.818356039676756
"71",0.108034499839518,0.135791702496915,0.825656715399874
"72",0.184464531744989,0.10397003955357,0.858111991286614
"73",0.235656346867442,0.119377123161282,0.842407125011985
"74",0.0846776903447461,0.0875349985601336,0.879784667496535
"75",0.200802911331975,0.103017033976125,0.821606243310241
"76",0.323439026514481,0.17652124722434,0.751427925024321
"77",0.179761847625446,0.160984218038513,0.784172758581316
"78",0.0770191713695357,0.0761679700007571,0.892819509595531
"79",0.101849828211219,0.116685853320899,0.854163767033274
"80",0.127408184294871,0.083887462094688,0.886054288920108
"81",0.130558572633394,0.107449900292906,0.875953767874176
"82",0.105334274215331,0.0753518164265305,0.903159330329987
"83",0.0591069840400717,0.098818183879006,0.888440129040845
"84",0.0499559881730518,0.0780159910784211,0.909378141139111
"85",0.0881871053465728,0.0770657116059427,0.903750885321912
"86",0.108190811693729,0.0798367691647633,0.900506277641233
"87",0.0297362141549072,0.0767731310397352,0.918229104048752
"88",0.307872929283208,0.081855052532727,0.876161003567538
"89",0.118906460638499,0.0806036673395026,0.895620210028524
"90",0.170233612075346,0.0810527178951653,0.897184909997351
"91",0.155876638501032,0.07497424859766,0.90281020487309
"92",0.0981206617617559,0.0725534810986485,0.919224173898702
"93",0.0919343891940245,0.122342810938625,0.851518614963884
"94",0.851806186897384,0.176869065527861,0.678336380259655
"95",0.0731197378889132,0.0985929248491841,0.880089805381072
"96",0.15365889996806,0.0943464127321755,0.885710387214755
"97",0.0660389685208062,0.0970358604070441,0.893245208293163
"98",0.474499903858877,0.1150267717302,0.831161122586347
"99",0.129780987772169,0.0907263854031558,0.8819038035256
"100",0.118654162218233,0.110369685181431,0.861013195874585
"101",0.0549904387120978,0.0823742705337216,0.904353723441352
"102",0.0658035568198698,0.078046074623452,0.904256243833499
"103",0.0925828308271244,0.0917943851436629,0.884082017323808
"104",0.120643129002268,0.0787103752251001,0.900631155459898
"105",0.138730183262077,0.0944266442095151,0.881050514892591
"106",0.190245968373706,0.0848626338483741,0.876424656611997
"107",0.163007799486538,0.0749708675087347,0.901454989928634
"108",0.170219562745632,0.0753342743126328,0.905143418072094
"109",0.0633919391680914,0.0895607987090482,0.89953062033374
"110",0.0424734912635977,0.0605096035541347,0.93010289904221
"111",0.195130852515456,0.117795272609652,0.85358701705427
"112",0.160151176316794,0.0874977040515311,0.885410562797765
"113",0.151772849001396,0.138913685144923,0.824809388602568
"114",0.119730612259647,0.0879967107835961,0.860490711409193
"115",0.0702288179787818,0.0706175090784281,0.912935444744395
"116",0.35588448797775,0.147342570969529,0.727955761171989
"117",0.0735337975402437,0.0430664484389798,0.944871512548333
"118",0.0664090549449412,0.0800291136726461,0.905241025922797
"119",0.227678827341421,0.119599258554825,0.834149613286399
"120",0.0330408948300828,0.0546762226196734,0.937480602415613
"121",0.0509959823321164,0.0517903275673972,0.9368966943322
"122",0.135529066695797,0.0636340466623189,0.920819483857554
"123",0.229427368783014,0.0553388929492222,0.914692599208012
"124",0.193041357268939,0.0827731433846828,0.884231487923106
"125",0.0938040882767376,0.0838236169408327,0.905099672406379
"126",0.102074042547344,0.0864185891331481,0.900973006306615
"127",0.0961756687257417,0.0700224877829157,0.907981219992286
"128",0.537882237360274,0.158723473851058,0.770069711023183
"129",0.149750947558724,0.0999960313388703,0.872310514663535
"130",0.15144306373192,0.0957145062617903,0.885155064467934
"131",0.197636583536827,0.055982636638219,0.927604875425438
"132",0.106287325804887,0.0724632466723129,0.912689516618627
"133",0.50147873746133,0.101745054366505,0.847187184142084
"134",0.197369756865015,0.0763743586262892,0.893798649939023
"135",0.135247048161896,0.0786335193503,0.901451074451882
"136",0.141317284787077,0.0837357697668628,0.896994260398163
"137",0.459975406085498,0.102626476522555,0.845121946198875
"138",0.131226815586956,0.075204520570071,0.91024661445165
"139",0.146622566381939,0.116998281430628,0.854861842233991
"140",0.191835749631416,0.0837749698718988,0.894532538912198
"141",0.278866022764956,0.126271268267681,0.818217447352882
"142",0.0633483358175645,0.0800888653926073,0.909814483803783
"143",0.0494536961388483,0.0803301754909554,0.914965857163495
"144",0.150995763871693,0.0939950016560261,0.878461737483894
"145",0.0502654240829212,0.0781601784943036,0.912997811564304
"146",0.134797010506799,0.128967895730749,0.848924842742185
"147",0.0842629905158549,0.0957024821558583,0.887074999712164
"148",0.152366819766713,0.0859971105368472,0.888379866784265
"149",0.257099383111033,0.112471960872953,0.846157777120226
"150",0.137459284163122,0.0770090799079011,0.89611630696751
"151",0.152836526711742,0.0779739844654095,0.892729113955923
"152",0.253837041616973,0.116652020333202,0.873944278167149
"153",0.225468559946447,0.0755424050571915,0.886649293074737
"154",0.060388315996565,0.0922009544619238,0.898064476518553
"155",0.104930784995416,0.122898876898626,0.85496868043163
"156",0.255677044219145,0.107927349518798,0.850845688896479
"157",0.486530090583231,0.0894182182877341,0.851455046777269
"158",0.549632079611902,0.106030176645007,0.835927910405268
"159",0.163120031578647,0.0880434448815013,0.889235085999471
"160",0.135735314356701,0.0777630201263843,0.898249187976234
"161",0.178282582303064,0.0716924205858505,0.907527366452699
"162",0.0966439111227787,0.0763041010287807,0.912914344726964
"163",0.128466429719771,0.0805164015473987,0.898742238222273
"164",0.131494535529121,0.0631323038792223,0.920717749005873
"165",0.13484902643564,0.0596595321355229,0.9246737208111
"166",0.170558576727981,0.0938573627611594,0.874527656162947
"167",0.0739804515365149,0.0856949928528108,0.906308897947219
"168",0.134300162113618,0.0976462712203584,0.883842133403083
"169",0.0720341480721034,0.0790141851995118,0.912145692736487
"170",0.102472634017209,0.0672539752848843,0.925015504660032
"171",0.0750222893268416,0.0879204352249166,0.898268383535264
"172",0.286382174540635,0.121421602611189,0.84466936588579
"173",0.13058728091467,0.0826012253570541,0.904305745250831
"174",0.0682883344257586,0.0606965408232478,0.930290654795268
"175",0.178334666369062,0.0947017831144698,0.855589560349168
"176",0.113342780565516,0.0941144117199005,0.872861889836655
"177",0.276126449240089,0.121451792887601,0.82357561320518
"178",0.100276419988451,0.0844968332693668,0.901869825463769
"179",0.0869542011754019,0.0663718087175175,0.919446503854445
"180",0.128980839883373,0.0762105040505989,0.91242487867712
"181",0.0776844318497986,0.0769348038208019,0.915603297912976
"182",0.171840782555639,0.107071568652726,0.798847530736739
