"","V1","V2","V3"
"1",0.483522228754055,0.0541797913286644,0.882268132983578
"2",0.0190554515300621,0.0516534136648585,0.938965929014866
"3",0.0404749362314085,0.0623536574449339,0.931729430151791
"4",0.14162743470994,0.0214314764569645,0.966923797340559
"5",0.0810038494793709,0.120187847593737,0.841346688956969
"6",0.183124021290577,0.0351033278545123,0.950987196064974
"7",0.0651502557722982,0.0426737249229674,0.945595064574034
"8",0.0241859940990309,0.0920356265865603,0.901756545222922
"9",0.0724261626495598,0.0815634616146928,0.88884693354117
"10",0.0950567477672272,0.0659791551360609,0.922467924483743
"11",0.0218819472716317,0.0941607750858777,0.901633406991338
"12",0.04052852026358,0.101198121232216,0.883336489980098
"13",0.0222266301692908,0.0591057937591433,0.933487304431718
"14",0.083461452212604,0.0786418267264853,0.895657686244533
"15",0.0476946464379757,0.0820277023304357,0.911984030161274
"16",0.0241794493486563,0.0788184468730549,0.915896796455235
"17",0.0487075292100298,0.122750163921062,0.852200986456054
"18",0.0626110703471312,0.117735623282294,0.87324766613961
"19",0.0225276526307105,0.11976458681104,0.891989385198657
"20",0.0225975511106901,0.0280503034240166,0.966320910195197
"21",0.138695249942126,0.0828339095626287,0.889060035216359
"22",0.562757249312866,0.200978816779537,0.754139002287915
"23",0.0590293369142862,0.045825743694808,0.94452889502987
"24",0.0449201946224528,0.060757408409583,0.928017855515096
"25",0.0215626035695216,0.0509851528477486,0.943386371005203
"26",0.0380842154515965,0.0368795959755861,0.955581803271485
"27",0.0516816707229118,0.0423895830000468,0.948162233415333
"28",0.0417063957475216,0.0383373628209583,0.952259862853669
"29",0.113145063805454,0.0768287020381057,0.895429094909608
"30",0.0351521812202876,0.037564459473004,0.952589198013996
"31",0.037280178962796,0.0913907685665287,0.88571276865758
"32",0.0100082497186455,0.0554835325379368,0.940527993438397
"33",0.0508148037448902,0.078597850806693,0.907247965120922
"34",0.0990016678369,0.0302554490757235,0.953350182619704
"35",0.0166381505472095,0.0709487755396896,0.925076198476895
"36",0.196530390760332,0.197516796845888,0.752760487967742
"37",0.0153678290640047,0.0232205896344429,0.972521631660041
"38",0.0616882757823268,0.0989774956247902,0.879035976905143
"39",0.0350549841861169,0.130734750218798,0.851624968429851
"40",0.278529596484525,0.366641787310654,0.608858992636442
"41",0.0766531348345178,0.106629719148533,0.852451781745848
"42",0.0437033122598421,0.0558279038784875,0.929044938897124
"43",0.0265101712738151,0.0701028643704157,0.915224933526626
"44",0.0594952789121792,0.0319868440660305,0.961899254058404
"45",0.0256158098998838,0.0815577021109076,0.91352278611315
"46",0.0637472481656163,0.0585474457326199,0.921675116501502
"47",0.0440303363049975,0.0775171027295894,0.903575293022436
"48",0.264255509665545,0.122210379738131,0.818454421839653
"49",0.0430345189509348,0.0636401136256612,0.922069813789726
"50",0.236173941179832,0.0938611084367686,0.862278122130391
"51",0.0643410228400031,0.0563402306019664,0.929170634133376
"52",0.249544398408542,0.0616366362111411,0.886617540926215
"53",0.146105530416937,0.0876477853820506,0.876762149795035
"54",0.489147446777386,0.171155391219077,0.814543900886635
"55",0.100182488134106,0.104040868437777,0.868915837426248
"56",0.042243428192691,0.0601530387232983,0.922543064642179
"57",0.0538066278460622,0.0832231051833214,0.906125143334824
"58",0.0603404179309943,0.0698196794104708,0.912043347209581
"59",0.0265339108767897,0.073407531086742,0.916897686231173
"60",0.329664627851508,0.0301155950129599,0.938492194289123
"61",0.0385904298875767,0.104189050852162,0.877718275611197
"62",0.0254812972065467,0.030937905008082,0.960308527819551
"63",0.0952472498472083,0.111312014475988,0.888852677086383
"64",0.0302703127415724,0.0388951464960362,0.954411169346165
"65",0.0647616408678456,0.102112012193999,0.867125609272698
"66",0.0687600960189356,0.105473564072397,0.903887335247019
"67",0.0268085565614427,0.0542086495937049,0.93970458183288
"68",0.0376315407664794,0.0372914740341154,0.956770945005884
"69",0.0220647674158311,0.0392587166651338,0.944662577059797
"70",0.236971092349342,0.103078667344184,0.849043121869927
"71",0.174647877770855,0.110000131270622,0.8465622869654
"72",0.051009162690259,0.053168515496554,0.933344309369294
"73",0.242346584863481,0.0739024349400028,0.885565281250647
"74",0.0559578513460702,0.0366344413402558,0.955998211914777
"75",0.202283309702661,0.0814960219991323,0.846495969091306
"76",0.462446706039035,0.2621341296956,0.699048424359428
"77",0.0158270730652411,0.0688287539351565,0.929619102510676
"78",0.1254150350142,0.12741357106427,0.809931707873621
"79",0.109661750913116,0.14014692576923,0.856878044949923
"80",0.0287354059808173,0.088640781325727,0.896754705974526
"81",0.0329445940203052,0.0425411755368793,0.945308812172144
"82",0.214567270187931,0.0788313096085888,0.872515706003069
"83",0.0627719236508171,0.131031356812154,0.833332328276561
"84",0.026751514289673,0.0861308379212411,0.896177126121373
"85",0.172139555708506,0.17054924788294,0.826634626091197
"86",0.016469013629954,0.0213426351728284,0.966214828954491
"87",0.0358405046600302,0.0603740163678275,0.929727281341263
"88",0.0581005556424811,0.117957167316071,0.873248345928209
"89",0.130488824240775,0.142484346919372,0.837861687060366
"90",0.0166302550433146,0.0287124255331479,0.960432390998614
"91",0.0389869375040221,0.107851108891897,0.855928719184664
"92",0.027789778580544,0.114033735389267,0.884705113281706
"93",0.171794229206923,0.098904890515031,0.86976210197758
"94",0.0723036110882223,0.0482212461730055,0.941526468677849
"95",0.152928515980927,0.201797833212107,0.800230801624238
"96",0.038703952470197,0.0476891926072153,0.947046710053119
"97",0.085960518538254,0.0388466926438263,0.950201415484088
"98",0.0385527104236276,0.050583867773832,0.930516955917255
"99",0.0223541498790844,0.0296942340371397,0.965028019488741
"100",0.0894999741661923,0.0348574371955593,0.950800393267573
"101",0.0254511357219718,0.046244123382125,0.944557210047773
"102",0.0159438544598427,0.0342788259456814,0.961545302984581
"103",0.0326992843612541,0.076668303127961,0.920328056202708
"104",0.0562263685714086,0.065309410066192,0.909018253854411
"105",0.0525327034462795,0.0812765590024445,0.900660553266857
